"FSFormItem.DcriHelp","Decred / Siacoin / Lbry / Pascal yoğunluğu. Varsayılan değer 30'dur. PASC için makul değer 10 civarındadır, SIA için 15 civarındadır. Daha yüksek değerler ETH madenciliğinde düşüşe neden olacaktır."
"PoolConfigModal.Advanced","Gelişmiş yapılandırma"
"PoolConfigModal.AdvancedHint","<strong> Dikkatli olun. </ strong> Her bir URL yeni bir satır olmalıdır."
"PoolConfigModal.PoolUrls","URL'leri girin"
"FS.ConfiguredInMiner","Madencide Yapılandır"
"AutoFan","Otomatik Fan"
"Token","Token"
"PageNotFound","Üzgünüz, bu sayfa mevcut değil"
"ConfirmPassword.Message","Yeni şifrenizi girin ve token E-postanıza gönderilecek."
"Ethminer.OpenCLCudaHint","Kullanılacak GPU platformunu seçin. OpenCL ve CUDA'yı birlikte kullanmanın başarısız olabileceğini unutmayın. Çalışmasını sağlamak için Ek Params içinde <code> - opencl-platform 1 </ code> veya <code> 0 </ code> kullanmayı deneyin."
"AllRedTemps.Hint","Sıcaklık bu değerlerin üzerinde kırmızı renkte olacak"
"RedTemp.Hint","Sıcaklık bu değerin üzerinde kırmızı renkte olacak"
"AutoFans.NoAMD","AMD kartlarını kontrol etme, sadece Nvidia"
"AutoFans.Info","Fanların kontrolünü etkinleştir. GPU'yu hedef sıcaklığa yakın tutacak. Madencilik kritik sıcaklıkta durdurulacak. AMD kartları için madencilikte fan kontrolünü devre dışı bırakmayı unutmayın."
"RadeonCardFrom.coreState.text3","GPU çekirdeğinin 'Güç Seviyesi'. RX kartları için bir değer"
"RadeonCardFrom.AggressiveUndervolting","Agresif düşük voltaj (her DPM durumu için OC'yi ayarlayın)"
"Settings.VPN","VPN şu anda değiştirilemez. Komut çalışıyor"
"VPN.HelpInfo","Dosyalar aşağıdaki gibi isimlendirilecek, böylece client.conf dosyasındaki sertifikalar ca.crt, client.crt, client.key olarak adlandırılmalıdır. Ayrıca, client.conf'a sertifikalar gömebilir ve sadece bir dosya yükleyebilirsiniz."
"Required filed","Gerekli alan"
"Promocode","Promosyon kodu"
"GPU","GPU"
"ASICS","ASICS"
"Account Login","Hesap girişi"
"Password changed","şifre değişti"
"Settings.transferTargetText","Zaten bir aktarma isteği gönderdiniz"
"FarmTempHeader.GPUCriticalTemperature","GPU Kritik Sıcaklık"
"Account.AuthenticationTwoFactor1","BU KODU YEDEKLEYİN. En iyi yol, ekran görüntüsü almak veya yazdırmaktır."
"Account.AuthenticationTwoFactor2","Kodu kaybederseniz hesabınıza erişemezsiniz, doğrulama işlemi yapan cihazı (telefonunuzun) kaybederseniz, hesaba erişiminizi geri yükleyemezsiniz."
"SelectAmd","AMD Kartı Seç"
"Activity","Aktivite"
"Access","Erişim"
"Settings","Ayarlar"
"Unsubscribe","Aboneliğini Bitir"
"File shouldn't be empty","Dosya boş olmamalı"
"TheLatestActivity","Son Aktivite"
"Referal.EnterPromocode","Promosyon Kodunuz Burada"
"FlightSheetFrom.AddMiner","Birkaç madenciyi çalıştırmanız gerekiyorsa"
"Settings.NotificationSubscribe","Üye değilsiniz."
"OverclockingAlgoFrom.Title1","Hız Aşırtma Ayarlarını Düzenle"
"OverclockingAlgoFrom.Title2","Hızaşırtma Ayarlarını Yapılandırın"
"NewWallet","Yeni Cüzdan"
"EditWallet","Cüzdanı Düzenle"
"Settings.Notifications.AccountLogin","Hesap Girişi"
"Settings.Notifications.DetectedWorkerOffline","Çevrimdışı İşçi Algılandı"
"Settings.Notifications.DetectedWorkerOnline","Çevrimiçi İşçi Algılandı"
"Settings.Notifications.WorkerBooted","İşçi Başlatıldı"
"Settings.Notifications.ErrorMessages","Hata mesajları"
"Settings.Notifications.WarningMessages","Uyarı mesajları"
"Settings.Notifications.InfoMessages","Bilgi mesajları"
"Settings.Notifications.SuccessMessages","Başarı mesajları"
"Settings.Notifications.GPUTemp","GPU Sıcaklığı> = Kırmızı Sıcaklık + 3 °"
"Settings.Notifications.HourlySummary","Saatlik Özet"
"ConfirmTransferToHive.Title","Hive OS a ne kadar ödeyeceksiniz?"
"ConfirmTransferToHive.ErrorMessage","Yeterli bakiyeniz yok"
"FS.ConfirmatioTitle","Dikkat! Bu şablon bazı işçilerde aktif durumda"
"FS.ConfirmatioMessage","Bu işçi üzerinde yeni Havuz Şablonu olarak çalışmak yada diğer çalışanlarla güncellemek istiyor musunuz?"
"FS.UpdateAll","Tüm işçileri güncelle"
"FS.CreateNewFS","Yeni FS oluştur"
"NvidiaCardForm.DelayPill","Pill çalışmadan önceki gecikme süresi(saniye)"
"NvidiaCardForm.DelayPillHint","Bazı 1080 kartlardaki hatayı önlemeye yardımcı olabilir, bu değeri 120 ve üstü olarak ayarlamaya çalışın."
"WorkerSettings.CardsQuantityHint","İşçide kart sayısı otomatik olarak artmıştır. Ancak bunları azaltmaya ihtiyacınız varsa, lütfen bu parametreyi güncelleyin."
"WorkerSettings.CardsQuantityPlaceholder","Sayı girin"
"Cards Quantity","Kart adedi"
"WorkerSettings.DisableGUI","Açılışta GUI yüklemeyi kapat"
"WorkerSettings.DisableGUIHint","X serverı başlatma, yanlızca konsol, Nvidia OC yok"
"WorkerSettings.Resend","Tüm ayarları gönder"
"WorkerSettings.ResendHint","İşçinin sahipsiz olması durumunda, tüm madenci, OC ve diğer yapılandırmaları gönderebilirsiniz."
"Push","Gönder"
"MinerForm.Template.examples","Örnek Şablon"
"MinerForm.Template.forMost","havuzların çoğu için"
"MinerForm.Template.for","için"
"MinerForm.Template.text1","Doğru havuzayarları için lütfen havuzun yardım bölümünüzü okuyun, nasıl ayarlanacağına dair ayrıntıları vardır."
"MinerForm.Template.text2","Cüzdan doğru değerler ile değiştirilecek"
"MinerForm.Template.text3","işçi adı ile değiştirilecek"
"WDConfig.EnableWatching","Hashrate için izlemeyi etkinleştirin, minimum değerin altına düşerse, madenci yeniden başlatılacaktır."
"WDConfig.RestartNotHelp","Madenci yeniden başlatma yardımcı olmazsa, yeniden başlatma yapılacaktır."
"WDConfig.On","Hashrate izleme açık"
"WDConfig.Off","Hasrate izleme kapalı"
"WDConfig.SetUsed","Kullanılan işçiler için değer"
"WDConfig.SetOther","Diğer işçiler için değer"
"ConsoleCommand.ShowInfo","Nvidia kartların bilgisini göster"
"ConsoleCommand.ShowFreq","AMD kartların geçerli frekansını göster"
"ConsoleCommand.LogsRam","Logları ramden USB ye kaydet"
"ConsoleCommand.LogsDisk","diske kaydedilenler yeniden başlatmadan sonra silinmez."
"ConsoleCommand.ShowFreqAmd","AMD kartların frekanslarını göster"
"ConsoleCommand.AmdExtended","AMD kartlar için gelişmiş bilgileri göster"
"ConsoleCommand.AmdVoltage","AMD GPU 0# için voltaj tablosunu göster"
"ConsoleCommand.SayHello","hello diyerek server datasını yenileyin"
"ConsoleCommand.ServiceBoot","Hive boot servisi loglarını göster"
"ConsoleCommand.SendReset","OpenDev watchdog'a "reset" komutu gönder"
"ConsoleCommand.SendPower","OpenDev watchdog'a "power" komutu gönder"
"ConsoleCommand.GpuScript","Fan yardımıyla GPU bulmak için"
"Deselect","Seçilmemiş"
"Overclocking Profiles","Hız aşırtma profili"
"MinerForm.Url.PoolUrl","Havuz adresi protokol ve port isteyebilir"
"MinerForm.Url.ForFailOver","Yedek havuzları bir sonraki satıra yazmanız yeterlidir."
"MinerForm.BminerForm.With","ile"
"MinerForm.BminerForm.More","Daha"
"MinerForm.Url.ItHas","biçiminde"
"MinerForm.Url.LooksLike","Örneğin şöyle olmalı"
"MinerForm.Url.Subscribe","Flypool kullanıyorsanız; Vekil"
"MinerForm.Url.IfYou","havuza SSL ile bağlanıyorsanız"
"MinerForm.Url.Examples","bminer örnek"
"MinerForm.UserConfig.Text1","Gerekli ise her satıra bir adet olacak şekilde ekstra parametreleri giriniz"
"MinerForm.UserConfig.Text2","frekans ayarı"
"MinerForm.UserConfig.Text3","voltaj ayarı"
"MinerForm.UserConfig.Text4","Madenci yazılımı API erişim metodu"
"MinerForm.BMinerConfig.Text1","Açıklamaları buraya yazabilirsiniz"
"MinerForm.BMinerConfig.Text2","CUDA cihazlarına ayrılmış alan listesi"
"MinerForm.BMinerConfig.Text3","Daha fazla seçenek"
"MinerForm.BMinerConfig.Text4","Bminer referansı"
"MinerForm.Fork.List","Kırılımların detaylı listesi"
"MinerForm.Fork.here","burda"
"MinerForm.Fork.Run","Çalıştır"
"MinerForm.Fork.Check","Güncellemeye git"
"MinerForm.Algo.Which","Kazım için algorithma seçimi"
"MinerForm.Algo.ItShould","olmalı"
"MinerForm.Algo.Example","örneğin"
"MinerForm.InstallUrl.Where","URL nerden alınır"
"MinerForm.InstallUrl.Package","paketi, zaten yüklüyse yeniden indirilmeyecektir."
"MinerForm.Miner","Madenci yazılımın kurulum ismi"
"MinerForm.CCPoolExtra","Gerekli ise her satıra bir adet olacak şekilde ekstra parametreleri giriniz"
"MinerForm.CCExtra.Text1","Bunlar gerekli parametrelerdir. Her satıra bir adet olacak şekilde ekstra parametreleri giriniz"
"MinerForm.CCExtra.Text2","protokol düzeyinde etkinliklerin ayrıntılı dökümü"
"MinerForm.CCExtra.Text3","kullanılacak CUDA cihazlarının virgülle ayrılmış listesi"
"MinerForm.CGMInerConf.Text1","Gerekli ise her satıra bir adet olacak şekilde ekstra parametreleri giriniz"
"MinerForm.CGMInerConf.Text2","fan kontrolleri kapanır"
"MinerForm.CGMInerConf.Text3","Cryptonight için örnek parametreler"
"MinerForm.CGMInerConf.Text4","Ethash için örnek parametreler"
"MinerForm.CGMInerConf.Text5","Neyin yanlış olduğuna bakıyoruz"
"MinerForm.CGMInerConf.Text6","Kullanılacak cihazı seçin, bir değer, aralık ve / veya virgülle ayrılmış (ör. 0-2,4)"
"MinerForm.CGMinerFork.Text1","Bazı algolar bazı havuzlarla çalışmadığı için farklı versiyonları denemelisiniz."
"MinerForm.CGMinerFork.Text2","Ayrıca eklemeye çalışın"
"MinerForm.CGMinerFork.Text3","ve"
"MinerForm.CGMinerFork.Text4","Sorunu incelemek ve daha fazla ayrıntı görmek için ayarlara bakın"
"MinerForm.CGMinerFork.Text5","Kırılımların detaylı listesi"
"MinerForm.CGMinerFork.Text6","burda"
"MinerForm.DpoolTpl.Text1","Nanopool üzerinde SIA örneği"
"MinerForm.DpoolTpl.Text2","Cüzdan doğru değerler ile değiştirilecek. Doğru cüzdan ayarı için lütfen havuzun yardım bölümünüzü okuyun, nasıl yapacağınıza dair ayrıntıları vardır."
"MinerForm.ClaymoreDescr.Text1","Decred/Siacoin/Lbry/Pascal yoğunluğu. Varsayılan değer 30."
"MinerForm.ClaymoreDescr.Text2","PASC için makul değer 10 civarındadır, SIA için 15 civarındadır. Daha yüksek değerler ETH madenciliğinde düşüşe neden olacaktır."
"MinerForm.ClaymoreConfig.Text1","Claymore, ONE ON EACH LINE'ın config.txt dosyasında görünmesini istediğiniz ayarları buraya yerleştirin. Örneğin"
"MinerForm.ClaymoreConfig.Text2","fanları %100 e ayarlamak"
"MinerForm.ClaymoreConfig.Text3","hedef sıcaklık 65 dereceye ayarlanır"
"MinerForm.ClaymoreConfig.Text4","fanları kontrolünü kapatır"
"MinerForm.ClaymoreConfig.Text5","GPU ları kullan 3, 4, 10, 11"
"MinerForm.ClaymoreConfig.Text6","bakınız"
"MinerForm.ClaymoreConfig.Text7","Claymore dökümanları"
"MinerForm.ClaymoreConfig.Text8","diğer ayarlar"
"MinerForm.CpuMinerConfig.Text1","Gerekli ise her satıra bir adet olacak şekilde ekstra parametreleri giriniz. Örneğin :"
"MinerForm.CpuMinerConfig.Text2","madenci işleri sayısı (varsayılan: işlemci sayısı). Çoğu algo için n = çekirdek - 1"
"MinerForm.CpuMinerConfig.Text3","cpu çekirdek (ler) i için işlem yakınlığını ayarlama, çekirdek 1 ve 3 için maske 10 (0xA)"
"MinerForm.CpuMinerConfig.Text4","santigrat derece sıcaklı (varsayılan değer 85), kazımı durdur."
"MinerForm.Server","Yük devretme havuzları için onları bir sonraki satıra yazmanız yeterlidir, şifre hepsi için ortak kullanılır."
"MinerForm.DstmConf.Text1","Açıklamaları buraya yazabilirsiniz"
"MinerForm.DstmConf.Text2","CUDA cihazlarına virgülle ayrılmış alan listesi"
"MinerForm.DstmConf.Text3","yükü azaltma, virgülle ayrılmış aygıt listesi dev_id:yoğunluk"
"MinerForm.DstmConf.Text4","Her bir GPU'nun iş yükü, bu sıcaklık değerin etrafında kalacak şekilde sürekli olarak ayarlanacaktır. Dev_id: hedef sıcaklık değerlerinin virgülle ayrılmış listesi"
"MinerForm.EthServ.Text1","Getwork kullanımı için şemalardan biri"
"MinerForm.EthServ.Text2","Stratum kullanımı için şemalardan biri"
"MinerForm.EthServ.Text3","Örneğin"
"MinerForm.EthConf.Text1","Açıklamaları buraya yazabilirsiniz"
"MinerForm.EthConf.Text2","kazımdaki OpenCL cihazları"
"MinerForm.EthConf.Text3","kazımdaki CUDA cihazları"
"MinerForm.EwbtConf.Text1","Gerekli ise her satıra bir adet olacak şekilde ekstra parametreleri giriniz. Örneğin :"
"MinerForm.EwbtConf.Text2","yanlızca belli GPU lar"
"MinerForm.EwbtConf.Text3","özel sıcaklık limiti ayarı"
"MinerForm.LolConf.Text1","Açıklamaları buraya yazabilirsiniz"
"MinerForm.LolConf.Text2","Virgülle ayrılmış cihaz listesi"
"MinerForm.OptiConf.Text1","Açıklamaları buraya yazabilirsiniz"
"MinerForm.OptiConf.Text2","OpenCL cihaz ID si kullanın. Belirtmezseniz tüm cihazlarda geçerli olacaktır"
"MinerForm.OptiConf.Text3","OpenCL platform id si kullanın"
"MinerForm.OptiConf.Text4","İşçi yoğunluğu. 0 hafızaya göre otomatik belirle demektir"
"MinerForm.XmConf.Text1","Gerekli ise her satıra bir adet olacak şekilde ekstra parametreleri giriniz. Örneğin :"
"MinerForm.XmConf.Text2","CPU kullanımını %75 ten %50 ye düşür"
"MinerForm.XmConf.Text3","Diğer parametreleri bulmak için"
"MinerForm.XmConf.Text4","xmrig dökümanları"
"MinerForm.XmUrl.Text1","Havuz adresi içermeli"
"MinerForm.XmUrl.Text2","Yanlızca stratum havuzları desteklenir"
"MinerForm.XmUrl.Text3","Yük devretme havuzları için onları bir sonraki satıra yazmanız yeterlidir, şifre hepsi için ortak kullanılır."
"MinerForm.XmStakCpuUrl.Text1","Havuz adresi içermeli"
"MinerForm.XmStakCpuUrl.Text2","Yanlızca stratum havuzları desteklenir"
"MinerForm.XmrAmd.Text1","Tam içerik amd.txt içindedir. Örneğe bakın"
"MinerForm.XmrAmd.Text2","AMD GPU ları kapatma"
"MinerForm.XmrAmd.Text3","Ayar rehberi"
"MinerForm.XmrNvidia.Text1","Tam içerik nvidia.txt içindedir. Örneğe bakın"
"MinerForm.XmrNvidia.Text2","Nvidia GPU ları kapatma"
"MinerForm.XmrNvidia.Text3","Ayar rehberi"
"MinerForm.XmrCpu","Tam içerik cpu.txt içindedir. Örneğe bakın"
"per","herbiri"
"OC.DefaultConfig","Varsayılan ayar"
"OC.DefaultHint","Varsayılan olarak kullanılır. Algo yapılandırması ile geçersiz kılınabilir"
"Account.AuthenticationTokenCurrent","Geçerli oturum anahtarı"
"Account.AuthenticationTokenOther","Diğer oturum anahtarı"
"Enter amount","Değer girin"
"Send","Gönder"
"Revoke","Geri al"
"Monitor","Monitör"
"Tech","Tech"
"AccessLevel.Monitor","Monitör ve İstatistikler, İşçi detayları. Güvenilir hesap için işçilerin görünürlüğünü sınırlamak için etiketler atanabilir."
"AccessLevel.Tech","Hız aşırtma, yeniden başlatma ve kapatma, yükseltme"
"AccessLevel.Rocket","İşçi için madenci ve havuz ayarlama. İşçi oluşturma ve silme"
"AccessLevel.Advanced","Komut çalıştırma, VPN, cüzdan, ayarlar"
"AccessLevel.Full","Şifre, 2FA, Bildirimler, Ödemeler, Sahiplik"
"Full Access","Tam erişim"
"Advanced","Gelişmiş"
"CompactView.Status.InvalidShares","Düşük oran veya geçersiz paylaşım"
"CompactView.Status.HightTemperature","Yüksek sıcaklık"
"CompactView.Status.LowHashrate","Düşük hashrate"
"Load Avg","Ort. Yük"
"Subscribed","Abone olundu"
"Create Flight Sheets","Havuz Şablonu Oluştur"
"Worker.FlightSheets.epmtyMessage","Kazmaya başla"
"FS.ActiveFSEdit","Bu havuz aktif"
"FS.ApplyAll","Tüm işçileri güncelle"
"FS.AttachedWorlers","İşçiler bağlı"
"FS.ChangesWillBeApplied","Bu havuzu kullanan tüm çalışanlara değişiklikler uygulanacaktır."
"FS.NewFSWillBeCreated","Bu çalışan için yeni havuz oluşturulacak ve sadece ona uygulanacak."
"FS.OnlyThis","Yanlızca bu işçi"
"Account.WhiteList","Beyaz liste"
"Account.WhiteListHint","Burada hesabınıza giriş yapmanıza izin verilen IP'leri sınırlayabilirsiniz. Değerler boşluklarla ayrılır."
"Account.WhiteListHint2","Geçerli ip adresiniz."
"Account.WhiteListHint3","Temel kontroller sunucuda yapılır, böylece işiniz kesilmez."
"Account.WhiteListExamples","Örneğin:"
"Account.WhiteListExample1","Tek IP adresi kabul edildi"
"Account.WhiteListExample2","iki IP adresi kabul edildi"
"Account.WhiteListExample3","172.217.16 ile başlayan herhangi bir IP kabul edilecektir."
"Account.WhiteListExample4","172.217 ile başlayan herhangi bir IP kabul edilecektir."
"Account.WhiteListExample5","tek IPV6 adresi"
"Account.WhiteListExample6","2001:db8:: ile başlayan herhangi bir IPV6 kabul edilecektir."
"Account.WhiteListPlaceholder","IP adresini girin"
"Account.WhiteListAddNewPlaceholder","yeni IP adresini girin"
"CoinPaymentsDeposits","CoinPayment ödemesi"
"Billing.TransactionFee","Özel transfer ücreti belirleme"
"Billing.FAQ","Ödeme yardımı"
"WorkerSettings.GuiTurnedOn","GUI açıldı"
"WorkerSettings.GuiTurnedOff","GUI kapatıldı"
"VPN.TurnedOn","VPN Açıldı"
"VPN.TurnedOff","VPN Kapatıldı"
"Are you shure?","Eminmisiniz?"
"Account.AuthenticationTwoFactor5","Google Authenticator, telefonunuzu sıfırladığınızda kullanılamayacağı için en iyi seçim değildir. Dikkatli olmanızı öneririz."
"BillingFarm.DaysUntil","Çiftliğin kilitlenmesine kalan gün"
"BillingFarm.ToLock","Klitlenmesine kalan gün"
"AMD","AMD"
"Card Types","Kart Tipleri"
"TEMP","Sıcaklık"
"FAN","Fan"
"Core","Çekirdek"
"MEM","Bellek"
"FlightSheets.ToManage","Cüzdanlarınızı yönetmek için"
"FlightSheets.WalletsPage","Cüzdan sayfası"
"FS.WallAddress","Cüzdan adresi"
"Claymore User Config","Claymore Kullanıcı Konfigürasyonu"
"2FA.ON","2FA Açık"
"2FA.OFF","2FA Kapalı"
"Account.TwoFactorDisableDescription","2FA'yı devre dışı bırakmak için kodu girin. Kaydedilen QR kodu (gizli) artık çalışmayacak, daha sonra silebilirsiniz."
"MinerForm.Custom.InstallationUrl","Kurulum adresi"
"MinerForm.Custom.MinerName","Madenci adı"
"AutoFans.ON","Otomatik Fan Açık"
"AutoFans.OFF","Otomatik Fan Kapalı"
"AutoFans.TargetTemp","Hedef sıcaklık"
"AutoFans.MinFan","En düşük fan hızı"
"AutoFans.MaxFan","En yüksek fan hızı"
"AutoFans.Critical","Kritik sıcaklık"
"AutoFans.NoAMDLabel","Amd yok"
"AutoFans.RebootOnErrors","Hatada yeniden başlat"
"WDConfig.Minutes","dakika"
"WDConfig.MinerRestart","madenci yeniden başlatma"
"WDConfig.RebootAfter","işçi yeniden başlatma"
"Server","Sunucu"
"Pass","Şifre"
"Port","Port"
"Template","Şablon"
"Server Urls","Sunucu adresleri"
"PersonalToken.Placeholder","Kişisel anahtarın adını girin"
"2FA Disabled","2FA Kapatıldı"
"2FA Enabled","2FA Açıldı"
"Discount","İndirim"
"Monthly price","Aylık Ücret"
"Daily use","Günlük Kullanım"
"Payments.DailyRigsUse","Günlük işçi kullanımı"
"Payments.DailyRigsPrice","Günlük işçi ücreti"
"Payments.DailyAsicsPrice","Günlük ASIC ücreti"
"Payments.DailyAsicsUse","Günlük ASIC kullanımı"
"Payments.Refill","Hesabınıza ödeme yapmak için"
"rig","işçi"
"Coin.TypeIn","Coin türü"
"CoinPaymentsDeposits.ShowAll","Tüm ödemeleri göster"
"gained","kazanıldı"
"subscribed","abone olundu"
"OverclockingAlgoTable.CcAlgoResolved","Bu algoritma için bir hızaşırtma ekleyin"
"Algo","Algoritma"
"Billing Page","Ödeme sayfası"
"Select algo","Algoritma seçimi"
"more","Daha"
"PaymentsList.CheckStatus","Ödeme durumunuzu görüntüleyin"
"AsicTable.Chain","Zincir"
"AsicTable.ASIC","ASIC"
"AsicTable.Frequency","Frekans"
"AsicTable.HW","HW"
"AsicTable.Temp","Isı"
"AsicTable.ASICStatus","ASIC Durumu"
"FilterWallets.more","Daha fazla cüzdan"
"Tuned","Ayarlanmış"
"MiningInfo.Title","Kazım hakkında"
"MiningInfo.Tuned","Ayarlanmış kazım"
"OverclockingAlgoTable.more","Daha"
"PowerGraph.Power","Güç"
"The latest","En son"
"for","için"
"PoolConfigModal.EnterUrls","Adres girin"
"Intensity:","Yoğunluk :"
"Wallet Address","Cüzdan adresi"
"Dcoin","Dcoin"
"Example for nanopool","Nanopool için örnek:"
"WalletWorkTemplate:","Cüzdan ve işçi şablonu"
"dstm 0.6.0 had changed config syntax","dstm 0.6.0, yapılandırması değişti."
"Action.OCUpdated","Hızaşırtma profili kaydedildi"
"Action.OCRemoved","Hızaşırtma profili kaldırıldı"
"Worker added","İşçi eklendi"
"Worker removed","İşçi kaldırıldı"
"Worker updated successfully","İşçi güncellendi"
"Password successfully updated","Şifre değiştirildi"
"Worker has been transferred","İşçi transfer edildi"
"Action.RemoveAllWorkersMessages","Tüm işçilerin mesajları kaldırıldı"
"Action.NowFarmYours","Şimdi çiftlik senin"
"Action.RequestRejected","İstek reddedildi"
"Action.LoginInvalid","Hatalı giriş"
"Action.KeyUpdated","API KEY güncellendi"
"Action.KeyRemoved","API KEY kaldırıldı"
"Action.KeyAdded","API KEY eklendi"
"Action.YouUnsubscribed","Abonelik kaldırıldı"
"Action.YouSubscribed","Abone olundu"
"Action.WorkerUpdated","İşçi güncellendi"
"Url","Adres girin"
"Should be selected at least one server","En az bir sunucu seçilmeli"
"Filed is required","Doldurulması zorunlu"
"NewRig","Birşeyler yenilenmiş! Bir bakın 🚀 veya 🌕"
"NewRig.Read","Lütfen okuyun"
"NewRig.Read2","kurulum rehberi"
"NewRig.Read3","işçinizin ayarları için"
"or","veya"
